25.14106,-80.26737,,,,"25.14106,-80.26737,#000000"
25.14625,-80.26046,,,,"25.14625,-80.26046,#000000"
25.14642,-80.26031,,,,"25.14642,-80.26031,#000000"
25.14029,-80.25776,,,,"25.14029,-80.25776,#000000"
25.14062,-80.25751,,,,"25.14062,-80.25751,#000000"
25.14304,-80.25806,,,,"25.14304,-80.25806,#000000"
25.14288,-80.25787,,,,"25.14288,-80.25787,#000000"
25.14202,-80.26646,,,,"25.14202,-80.26646,#000000"
25.14217,-80.26619,,,,"25.14217,-80.26619,#000000"
25.14755,-80.25742,,,,"25.14755,-80.25742,#000000"
25.148,-80.25748,,,,"25.148,-80.25748,#000000"
25.12507,-80.29872,,,,"25.12507,-80.29872,#000000"
25.12537,-80.29877,,,,"25.12537,-80.29877,#000000"
25.12228,-80.298,,,,"25.12228,-80.298,#000000"
25.12247,-80.29792,,,,"25.12247,-80.29792,#000000"
25.1234,-80.29728,,,,"25.1234,-80.29728,#000000"
25.12358,-80.297,,,,"25.12358,-80.297,#000000"
25.10936,-80.30218,,,,"25.10936,-80.30218,#000000"
25.10983,-80.30208,,,,"25.10983,-80.30208,#000000"
25.10771,-80.3052,,,,"25.10771,-80.3052,#000000"
25.10747,-80.30509,,,,"25.10747,-80.30509,#000000"
25.10883,-80.3063,,,,"25.10883,-80.3063,#000000"
25.10891,-80.30626,,,,"25.10891,-80.30626,#000000"
25.03773,-80.35164,,,,"25.03773,-80.35164,#000000"
25.03792,-80.35147,,,,"25.03792,-80.35147,#000000"
25.03415,-80.35055,,,,"25.03415,-80.35055,#000000"
25.03367,-80.35085,,,,"25.03367,-80.35085,#000000"
25.03598,-80.34596,,,,"25.03598,-80.34596,#000000"
25.03637,-80.34599,,,,"25.03637,-80.34599,#000000"
25.01152,-80.3738,,,,"25.01152,-80.3738,#000000"
25.01154,-80.37394,,,,"25.01154,-80.37394,#000000"
25.01472,-80.37249,,,,"25.01472,-80.37249,#000000"
25.01447,-80.37277,,,,"25.01447,-80.37277,#000000"
25.01202,-80.3772,,,,"25.01202,-80.3772,#000000"
25.01234,-80.37708,,,,"25.01234,-80.37708,#000000"
25.01139,-80.37212,,,,"25.01139,-80.37212,#000000"
25.01152,-80.37159,,,,"25.01152,-80.37159,#000000"
25.01119,-80.3701,,,,"25.01119,-80.3701,#000000"
25.011,-80.37015,,,,"25.011,-80.37015,#000000"
25.00688,-80.37708,,,,"25.00688,-80.37708,#000000"
25.00662,-80.37703,,,,"25.00662,-80.37703,#000000"
25.01665,-80.36934,,,,"25.01665,-80.36934,#000000"
25.01675,-80.37006,,,,"25.01675,-80.37006,#000000"
25.01224,-80.36931,,,,"25.01224,-80.36931,#000000"
25.0123,-80.36901,,,,"25.0123,-80.36901,#000000"
25.01403,-80.3666,,,,"25.01403,-80.3666,#000000"
25.01384,-80.3665,,,,"25.01384,-80.3665,#000000"
24.74736,-80.92499,,,,"24.74736,-80.92499,#000000"
24.74725,-80.92488,,,,"24.74725,-80.92488,#000000"
24.94223,-80.55423,,,,"24.94223,-80.55423,#000000"
24.94235,-80.55455,,,,"24.94235,-80.55455,#000000"
24.9527,-80.54856,,,,"24.9527,-80.54856,#000000"
24.95233,-80.548,,,,"24.95233,-80.548,#000000"
24.96482,-80.54261,,,,"24.96482,-80.54261,#000000"
24.6633,-81.0991,,,,"24.6633,-81.0991,#000000"
24.6633,-81.0994,,,,"24.6633,-81.0994,#000000"
24.6683,-81.0688,,,,"24.6683,-81.0688,#000000"
24.6684,-81.0686,,,,"24.6684,-81.0686,#000000"
24.6722,-81.063,,,,"24.6722,-81.063,#000000"
24.6723,-81.0632,,,,"24.6723,-81.0632,#000000"
24.67227,-81.09071,,,,"24.67227,-81.09071,#000000"
24.67277,-81.09062,,,,"24.67277,-81.09062,#000000"
24.89779,-80.61732,,,,"24.89779,-80.61732,#000000"
24.89754,-80.6169,,,,"24.89754,-80.6169,#000000"
24.89749,-80.61562,,,,"24.89749,-80.61562,#000000"
24.89756,-80.61596,,,,"24.89756,-80.61596,#000000"
24.90045,-80.61816,,,,"24.90045,-80.61816,#000000"
24.90063,-80.61849,,,,"24.90063,-80.61849,#000000"
24.95261,-80.53576,,,,"24.95261,-80.53576,#000000"
24.95271,-80.53552,,,,"24.95271,-80.53552,#000000"
24.98874,-80.47685,,,,"24.98874,-80.47685,#000000"
24.98868,-80.4765,,,,"24.98868,-80.4765,#000000"
24.6542,-81.1214,,,,"24.6542,-81.1214,#000000"
24.6541,-81.1216,,,,"24.6541,-81.1216,#000000"
24.7064,-80.9359,,,,"24.7064,-80.9359,#000000"
24.70654,-80.93576,,,,"24.70654,-80.93576,#000000"
24.71082,-80.9291,,,,"24.71082,-80.9291,#000000"
24.71025,-80.92903,,,,"24.71025,-80.92903,#000000"
24.95686,-80.49243,,,,"24.95686,-80.49243,#000000"
24.95695,-80.49314,,,,"24.95695,-80.49314,#000000"
24.69762,-80.93216,,,,"24.69762,-80.93216,#000000"
24.69791,-80.93216,,,,"24.69791,-80.93216,#000000"
24.91543,-80.54109,,,,"24.91543,-80.54109,#000000"
24.91565,-80.54113,,,,"24.91565,-80.54113,#000000"
24.93714,-80.50191,,,,"24.93714,-80.50191,#000000"
24.93671,-80.50185,,,,"24.93671,-80.50185,#000000"
24.94394,-80.47948,,,,"24.94394,-80.47948,#000000"
24.94393,-80.47934,,,,"24.94393,-80.47934,#000000"
24.85637,-80.60978,,,,"24.85637,-80.60978,#000000"
24.85666,-80.60898,,,,"24.85666,-80.60898,#000000"
24.91046,-80.53448,,,,"24.91046,-80.53448,#000000"
24.91039,-80.53461,,,,"24.91039,-80.53461,#000000"
24.6325,-81.0889,,,,"24.6325,-81.0889,#000000"
24.6325,-81.0887,,,,"24.6325,-81.0887,#000000"
24.6767,-80.95185,,,,"24.6767,-80.95185,#000000"
24.67689,-80.9517,,,,"24.67689,-80.9517,#000000"
24.8858,-80.54979,,,,"24.8858,-80.54979,#000000"
24.88632,-80.54938,,,,"24.88632,-80.54938,#000000"
24.59653,-81.26408,,,,"24.59653,-81.26408,#000000"
24.59639,-81.26411,,,,"24.59639,-81.26411,#000000"
24.60077,-81.24926,,,,"24.60077,-81.24926,#000000"
24.60084,-81.24953,,,,"24.60084,-81.24953,#000000"
24.60332,-81.20619,,,,"24.60332,-81.20619,#000000"
24.60337,-81.20557,,,,"24.60337,-81.20557,#000000"
24.6683,-81.1017,,,,"24.6683,-81.1017,#000000"
24.6684,-81.1016,,,,"24.6684,-81.1016,#000000"
24.73059,-80.80167,,,,"24.73059,-80.80167,#000000"
24.73088,-80.80164,,,,"24.73088,-80.80164,#000000"
24.81184,-80.67305,,,,"24.81184,-80.67305,#000000"
24.81188,-80.67282,,,,"24.81188,-80.67282,#000000"
24.81897,-80.67483,,,,"24.81897,-80.67483,#000000"
24.81907,-80.6747,,,,"24.81907,-80.6747,#000000"
24.8217,-80.66018,,,,"24.8217,-80.66018,#000000"
24.82179,-80.65998,,,,"24.82179,-80.65998,#000000"
24.8683,-80.58093,,,,"24.8683,-80.58093,#000000"
24.8679,-80.58096,,,,"24.8679,-80.58096,#000000"
24.59466,-81.22174,,,,"24.59466,-81.22174,#000000"
24.59419,-81.22164,,,,"24.59419,-81.22164,#000000"
24.58526,-81.25329,,,,"24.58526,-81.25329,#000000"
24.58531,-81.25301,,,,"24.58531,-81.25301,#000000"
24.58651,-81.2363,,,,"24.58651,-81.2363,#000000"
24.58701,-81.23645,,,,"24.58701,-81.23645,#000000"
24.6305,-81.0877,,,,"24.6305,-81.0877,#000000"
24.6304,-81.0873,,,,"24.6304,-81.0873,#000000"
24.712,-80.84839,,,,"24.712,-80.84839,#000000"
24.71185,-80.84796,,,,"24.71185,-80.84796,#000000"
24.76614,-80.73703,,,,"24.76614,-80.73703,#000000"
24.76618,-80.73726,,,,"24.76618,-80.73726,#000000"
24.78111,-80.71149,,,,"24.78111,-80.71149,#000000"
24.781,-80.71167,,,,"24.781,-80.71167,#000000"
24.80926,-80.67374,,,,"24.80926,-80.67374,#000000"
24.80915,-80.67367,,,,"24.80915,-80.67367,#000000"
24.85334,-80.61135,,,,"24.85334,-80.61135,#000000"
24.85326,-80.61164,,,,"24.85326,-80.61164,#000000"
24.90648,-80.52806,,,,"24.90648,-80.52806,#000000"
24.90639,-80.52778,,,,"24.90639,-80.52778,#000000"
24.91358,-80.51323,,,,"24.91358,-80.51323,#000000"
24.91333,-80.51297,,,,"24.91333,-80.51297,#000000"
24.85976,-80.58838,,,,"24.85976,-80.58838,#000000"
24.85978,-80.58843,,,,"24.85978,-80.58843,#000000"
24.60283,-81.17274,,,,"24.60283,-81.17274,#000000"
24.60288,-81.17254,,,,"24.60288,-81.17254,#000000"
24.62415,-81.10515,,,,"24.62415,-81.10515,#000000"
24.62427,-81.10482,,,,"24.62427,-81.10482,#000000"
24.69241,-80.90294,,,,"24.69241,-80.90294,#000000"
24.69245,-80.90315,,,,"24.69245,-80.90315,#000000"
24.70409,-80.86994,,,,"24.70409,-80.86994,#000000"
24.70395,-80.87008,,,,"24.70395,-80.87008,#000000"
24.7092,-80.84795,,,,"24.7092,-80.84795,#000000"
24.70927,-80.84781,,,,"24.70927,-80.84781,#000000"
24.72775,-80.80844,,,,"24.72775,-80.80844,#000000"
24.72747,-80.80832,,,,"24.72747,-80.80832,#000000"
24.73128,-80.79983,,,,"24.73128,-80.79983,#000000"
24.73143,-80.79979,,,,"24.73143,-80.79979,#000000"
24.7348,-80.78721,,,,"24.7348,-80.78721,#000000"
24.73507,-80.7871,,,,"24.73507,-80.7871,#000000"
24.81386,-80.66478,,,,"24.81386,-80.66478,#000000"
24.81402,-80.66451,,,,"24.81402,-80.66451,#000000"
24.88726,-80.54875,,,,"24.88726,-80.54875,#000000"
24.88695,-80.54892,,,,"24.88695,-80.54892,#000000"
24.93849,-80.47247,,,,"24.93849,-80.47247,#000000"
24.93848,-80.47205,,,,"24.93848,-80.47205,#000000"
24.95228,-80.4561,,,,"24.95228,-80.4561,#000000"
24.9528,-80.45601,,,,"24.9528,-80.45601,#000000"
24.95235,-80.45753,,,,"24.95235,-80.45753,#000000"
24.95213,-80.45738,,,,"24.95213,-80.45738,#000000"
24.95301,-80.45643,,,,"24.95301,-80.45643,#000000"
24.95275,-80.45648,,,,"24.95275,-80.45648,#000000"
24.95478,-80.45653,,,,"24.95478,-80.45653,#000000"
24.95528,-80.45654,,,,"24.95528,-80.45654,#000000"
24.95046,-80.45252,,,,"24.95046,-80.45252,#000000"
24.95038,-80.45226,,,,"24.95038,-80.45226,#000000"
24.95123,-80.45377,,,,"24.95123,-80.45377,#000000"
24.95132,-80.45351,,,,"24.95132,-80.45351,#000000"
24.9225,-80.50552,,,,"24.9225,-80.50552,#000000"
24.92259,-80.50534,,,,"24.92259,-80.50534,#000000"
24.92057,-80.50718,,,,"24.92057,-80.50718,#000000"
24.92023,-80.50716,,,,"24.92023,-80.50716,#000000"
24.92069,-80.50602,,,,"24.92069,-80.50602,#000000"
24.92109,-80.50613,,,,"24.92109,-80.50613,#000000"
24.92149,-80.50326,,,,"24.92149,-80.50326,#000000"
24.92172,-80.50318,,,,"24.92172,-80.50318,#000000"
24.93281,-80.54943,,,,"24.93281,-80.54943,#000000"
24.93296,-80.54982,,,,"24.93296,-80.54982,#000000"
24.93472,-80.54651,,,,"24.93472,-80.54651,#000000"
24.93474,-80.54629,,,,"24.93474,-80.54629,#000000"
24.90317,-80.61451,,,,"24.90317,-80.61451,#000000"
24.90331,-80.61433,,,,"24.90331,-80.61433,#000000"
24.9046,-80.61781,,,,"24.9046,-80.61781,#000000"
24.90446,-80.61754,,,,"24.90446,-80.61754,#000000"
24.85124,-80.61657,,,,"24.85124,-80.61657,#000000"
24.85148,-80.61642,,,,"24.85148,-80.61642,#000000"
24.84783,-80.61981,,,,"24.84783,-80.61981,#000000"
24.84802,-80.61929,,,,"24.84802,-80.61929,#000000"
24.84863,-80.61838,,,,"24.84863,-80.61838,#000000"
24.84901,-80.61847,,,,"24.84901,-80.61847,#000000"
24.84535,-80.62157,,,,"24.84535,-80.62157,#000000"
24.84511,-80.62223,,,,"24.84511,-80.62223,#000000"
24.84596,-80.6193,,,,"24.84596,-80.6193,#000000"
24.84625,-80.61916,,,,"24.84625,-80.61916,#000000"
24.8466,-80.61835,,,,"24.8466,-80.61835,#000000"
24.84707,-80.61818,,,,"24.84707,-80.61818,#000000"
24.76575,-80.75616,,,,"24.76575,-80.75616,#000000"
24.766,-80.75633,,,,"24.766,-80.75633,#000000"
24.76604,-80.75421,,,,"24.76604,-80.75421,#000000"
24.76604,-80.7544,,,,"24.76604,-80.7544,#000000"
24.76668,-80.75318,,,,"24.76668,-80.75318,#000000"
24.7669,-80.75317,,,,"24.7669,-80.75317,#000000"
24.76321,-80.75639,,,,"24.76321,-80.75639,#000000"
24.76326,-80.75655,,,,"24.76326,-80.75655,#000000"
24.76471,-80.75353,,,,"24.76471,-80.75353,#000000"
24.76485,-80.75334,,,,"24.76485,-80.75334,#000000"
24.6861,-80.9662,,,,"24.6861,-80.9662,#000000"
24.686,-80.9659,,,,"24.686,-80.9659,#000000"
24.6863,-80.9625,,,,"24.6863,-80.9625,#000000"
24.6863,-80.9627,,,,"24.6863,-80.9627,#000000"
24.6819,-80.9704,,,,"24.6819,-80.9704,#000000"
24.682,-80.9702,,,,"24.682,-80.9702,#000000"
24.63073,-81.11317,,,,"24.63073,-81.11317,#000000"
24.63103,-81.1131,,,,"24.63103,-81.1131,#000000"
24.62527,-81.10726,,,,"24.62527,-81.10726,#000000"
24.62554,-81.10742,,,,"24.62554,-81.10742,#000000"
24.62692,-81.10962,,,,"24.62692,-81.10962,#000000"
24.62675,-81.1095,,,,"24.62675,-81.1095,#000000"
24.62086,-81.11506,,,,"24.62086,-81.11506,#000000"
24.62107,-81.11505,,,,"24.62107,-81.11505,#000000"
24.62444,-81.11385,,,,"24.62444,-81.11385,#000000"
24.62422,-81.11407,,,,"24.62422,-81.11407,#000000"
24.51193,-81.96059,,,,"24.51193,-81.96059,#000000"
24.51185,-81.96026,,,,"24.51185,-81.96026,#000000"
24.51635,-81.92186,,,,"24.51635,-81.92186,#000000"
24.516,-81.9219,,,,"24.516,-81.9219,#000000"
24.56316,-81.65752,,,,"24.56316,-81.65752,#000000"
24.56282,-81.65744,,,,"24.56282,-81.65744,#000000"
24.58761,-81.57771,,,,"24.58761,-81.57771,#000000"
24.58754,-81.577,,,,"24.58754,-81.577,#000000"
24.47421,-81.90217,,,,"24.47421,-81.90217,#000000"
24.47432,-81.90215,,,,"24.47432,-81.90215,#000000"
24.47654,-81.94774,,,,"24.47654,-81.94774,#000000"
24.47639,-81.94819,,,,"24.47639,-81.94819,#000000"
24.4786,-81.94274,,,,"24.4786,-81.94274,#000000"
24.47862,-81.94332,,,,"24.47862,-81.94332,#000000"
24.47851,-81.94781,,,,"24.47851,-81.94781,#000000"
24.47816,-81.94773,,,,"24.47816,-81.94773,#000000"
24.48307,-81.94725,,,,"24.48307,-81.94725,#000000"
24.48336,-81.94686,,,,"24.48336,-81.94686,#000000"
24.50884,-81.7286,,,,"24.50884,-81.7286,#000000"
24.50907,-81.72877,,,,"24.50907,-81.72877,#000000"
24.5187,-81.67,,,,"24.5187,-81.67,#000000"
24.51881,-81.66988,,,,"24.51881,-81.66988,#000000"
24.51948,-81.61349,,,,"24.51948,-81.61349,#000000"
24.51936,-81.61386,,,,"24.51936,-81.61386,#000000"
24.53175,-81.60981,,,,"24.53175,-81.60981,#000000"
24.53164,-81.61005,,,,"24.53164,-81.61005,#000000"
24.53709,-81.63469,,,,"24.53709,-81.63469,#000000"
24.53691,-81.63434,,,,"24.53691,-81.63434,#000000"
24.53936,-81.57222,,,,"24.53936,-81.57222,#000000"
24.53927,-81.57207,,,,"24.53927,-81.57207,#000000"
24.54054,-81.61671,,,,"24.54054,-81.61671,#000000"
24.54092,-81.61646,,,,"24.54092,-81.61646,#000000"
24.54378,-81.56685,,,,"24.54378,-81.56685,#000000"
24.5439,-81.56663,,,,"24.5439,-81.56663,#000000"
24.54648,-81.56253,,,,"24.54648,-81.56253,#000000"
24.54634,-81.56266,,,,"24.54634,-81.56266,#000000"
24.54955,-81.57709,,,,"24.54955,-81.57709,#000000"
24.54937,-81.57719,,,,"24.54937,-81.57719,#000000"
24.55422,-81.58886,,,,"24.55422,-81.58886,#000000"
24.55416,-81.58876,,,,"24.55416,-81.58876,#000000"
24.55821,-81.61525,,,,"24.55821,-81.61525,#000000"
24.55841,-81.61539,,,,"24.55841,-81.61539,#000000"
24.56916,-81.45984,,,,"24.56916,-81.45984,#000000"
24.56955,-81.45981,,,,"24.56955,-81.45981,#000000"
24.5772,-81.44335,,,,"24.5772,-81.44335,#000000"
24.57728,-81.44368,,,,"24.57728,-81.44368,#000000"
24.57931,-81.43809,,,,"24.57931,-81.43809,#000000"
24.57934,-81.43733,,,,"24.57934,-81.43733,#000000"
24.59271,-81.39874,,,,"24.59271,-81.39874,#000000"
24.59283,-81.39813,,,,"24.59283,-81.39813,#000000"
24.48663,-81.84817,,,,"24.48663,-81.84817,#000000"
24.48647,-81.84793,,,,"24.48647,-81.84793,#000000"
24.48661,-81.83556,,,,"24.48661,-81.83556,#000000"
24.48659,-81.83593,,,,"24.48659,-81.83593,#000000"
24.50073,-81.65668,,,,"24.50073,-81.65668,#000000"
24.50067,-81.65657,,,,"24.50067,-81.65657,#000000"
24.50826,-81.67205,,,,"24.50826,-81.67205,#000000"
24.50839,-81.67191,,,,"24.50839,-81.67191,#000000"
24.53107,-81.48754,,,,"24.53107,-81.48754,#000000"
24.53107,-81.48738,,,,"24.53107,-81.48738,#000000"
24.52218,-81.52317,,,,"24.52218,-81.52317,#000000"
24.52252,-81.5231,,,,"24.52252,-81.5231,#000000"
24.52361,-81.52387,,,,"24.52361,-81.52387,#000000"
24.52378,-81.52442,,,,"24.52378,-81.52442,#000000"
24.57431,-81.32833,,,,"24.57431,-81.32833,#000000"
24.57454,-81.3282,,,,"24.57454,-81.3282,#000000"
24.52843,-81.52386,,,,"24.52843,-81.52386,#000000"
24.52805,-81.52418,,,,"24.52805,-81.52418,#000000"
24.5572,-81.3796,,,,"24.5572,-81.3796,#000000"
24.55724,-81.37936,,,,"24.55724,-81.37936,#000000"
24.47097,-81.80071,,,,"24.47097,-81.80071,#000000"
24.47073,-81.80087,,,,"24.47073,-81.80087,#000000"
24.50202,-81.61847,,,,"24.50202,-81.61847,#000000"
24.50199,-81.6187,,,,"24.50199,-81.6187,#000000"
24.5029,-81.61491,,,,"24.5029,-81.61491,#000000"
24.50384,-81.62418,,,,"24.50384,-81.62418,#000000"
24.50365,-81.62389,,,,"24.50365,-81.62389,#000000"
24.50769,-81.57148,,,,"24.50769,-81.57148,#000000"
24.5078,-81.57183,,,,"24.5078,-81.57183,#000000"
24.51014,-81.5584,,,,"24.51014,-81.5584,#000000"
24.51019,-81.55821,,,,"24.51019,-81.55821,#000000"
24.51136,-81.56283,,,,"24.51136,-81.56283,#000000"
24.51111,-81.56289,,,,"24.51111,-81.56289,#000000"
24.52272,-81.51877,,,,"24.52272,-81.51877,#000000"
24.52287,-81.51777,,,,"24.52287,-81.51777,#000000"
24.52264,-81.52083,,,,"24.52264,-81.52083,#000000"
24.52222,-81.5209,,,,"24.52222,-81.5209,#000000"
24.52593,-81.50444,,,,"24.52593,-81.50444,#000000"
24.5258,-81.50453,,,,"24.5258,-81.50453,#000000"
24.53109,-81.48498,,,,"24.53109,-81.48498,#000000"
24.53119,-81.48449,,,,"24.53119,-81.48449,#000000"
24.55882,-81.35372,,,,"24.55882,-81.35372,#000000"
24.55878,-81.3535,,,,"24.55878,-81.3535,#000000"
24.4749,-81.76513,,,,"24.4749,-81.76513,#000000"
24.47448,-81.76501,,,,"24.47448,-81.76501,#000000"
24.52724,-81.55833,,,,"24.52724,-81.55833,#000000"
24.52721,-81.55867,,,,"24.52721,-81.55867,#000000"
24.54342,-81.47035,,,,"24.54342,-81.47035,#000000"
24.54321,-81.47105,,,,"24.54321,-81.47105,#000000"
24.55319,-81.43336,,,,"24.55319,-81.43336,#000000"
24.5534,-81.43308,,,,"24.5534,-81.43308,#000000"
24.44605,-81.95095,,,,"24.44605,-81.95095,#000000"
24.44627,-81.9515,,,,"24.44627,-81.9515,#000000"
24.48539,-81.69612,,,,"24.48539,-81.69612,#000000"
24.48593,-81.69668,,,,"24.48593,-81.69668,#000000"
24.56165,-81.34968,,,,"24.56165,-81.34968,#000000"
24.56184,-81.34983,,,,"24.56184,-81.34983,#000000"
24.44344,-81.93538,,,,"24.44344,-81.93538,#000000"
24.44311,-81.93522,,,,"24.44311,-81.93522,#000000"
24.47152,-81.7684,,,,"24.47152,-81.7684,#000000"
24.47103,-81.76838,,,,"24.47103,-81.76838,#000000"
24.5062,-81.58699,,,,"24.5062,-81.58699,#000000"
24.50631,-81.58686,,,,"24.50631,-81.58686,#000000"
24.51136,-81.56699,,,,"24.51136,-81.56699,#000000"
24.5114,-81.5667,,,,"24.5114,-81.5667,#000000"
24.53079,-81.47799,,,,"24.53079,-81.47799,#000000"
24.53078,-81.47849,,,,"24.53078,-81.47849,#000000"
24.53385,-81.47163,,,,"24.53385,-81.47163,#000000"
24.53431,-81.47153,,,,"24.53431,-81.47153,#000000"
24.54663,-81.41891,,,,"24.54663,-81.41891,#000000"
24.54652,-81.41918,,,,"24.54652,-81.41918,#000000"
24.45664,-81.8696,,,,"24.45664,-81.8696,#000000"
24.45666,-81.86894,,,,"24.45666,-81.86894,#000000"
24.43184,-81.9886,,,,"24.43184,-81.9886,#000000"
24.43205,-81.98934,,,,"24.43205,-81.98934,#000000"
24.43224,-81.98589,,,,"24.43224,-81.98589,#000000"
24.43251,-81.98589,,,,"24.43251,-81.98589,#000000"
24.43405,-81.97873,,,,"24.43405,-81.97873,#000000"
24.43386,-81.97798,,,,"24.43386,-81.97798,#000000"
24.43702,-81.98905,,,,"24.43702,-81.98905,#000000"
24.43686,-81.98915,,,,"24.43686,-81.98915,#000000"
24.44939,-81.86186,,,,"24.44939,-81.86186,#000000"
24.44907,-81.86214,,,,"24.44907,-81.86214,#000000"
24.45033,-81.87049,,,,"24.45033,-81.87049,#000000"
24.4499,-81.86018,,,,"24.4499,-81.86018,#000000"
24.45022,-81.86072,,,,"24.45022,-81.86072,#000000"
24.47905,-81.66935,,,,"24.47905,-81.66935,#000000"
24.4792,-81.67026,,,,"24.4792,-81.67026,#000000"
24.48845,-81.61336,,,,"24.48845,-81.61336,#000000"
24.48834,-81.6134,,,,"24.48834,-81.6134,#000000"
24.49425,-81.63936,,,,"24.49425,-81.63936,#000000"
24.4943,-81.63947,,,,"24.4943,-81.63947,#000000"
24.49999,-81.61196,,,,"24.49999,-81.61196,#000000"
24.49994,-81.61191,,,,"24.49994,-81.61191,#000000"
24.50041,-81.60515,,,,"24.50041,-81.60515,#000000"
24.50045,-81.60504,,,,"24.50045,-81.60504,#000000"
24.51038,-81.55041,,,,"24.51038,-81.55041,#000000"
24.51017,-81.55045,,,,"24.51017,-81.55045,#000000"
24.51009,-81.54702,,,,"24.51009,-81.54702,#000000"
24.51001,-81.54724,,,,"24.51001,-81.54724,#000000"
24.55066,-81.40601,,,,"24.55066,-81.40601,#000000"
24.5509,-81.40625,,,,"24.5509,-81.40625,#000000"
24.54626,-81.40344,,,,"24.54626,-81.40344,#000000"
24.54645,-81.40335,,,,"24.54645,-81.40335,#000000"
24.54652,-81.40185,,,,"24.54652,-81.40185,#000000"
24.54642,-81.40164,,,,"24.54642,-81.40164,#000000"
24.54566,-81.3991,,,,"24.54566,-81.3991,#000000"
24.54583,-81.39977,,,,"24.54583,-81.39977,#000000"
24.54616,-81.39812,,,,"24.54616,-81.39812,#000000"
24.54594,-81.39836,,,,"24.54594,-81.39836,#000000"
24.56497,-81.39372,,,,"24.56497,-81.39372,#000000"
24.56529,-81.39369,,,,"24.56529,-81.39369,#000000"
24.56823,-81.38479,,,,"24.56823,-81.38479,#000000"
24.56808,-81.38441,,,,"24.56808,-81.38441,#000000"
24.61432,-81.39392,,,,"24.61432,-81.39392,#000000"
24.61431,-81.39416,,,,"24.61431,-81.39416,#000000"
24.61615,-81.39125,,,,"24.61615,-81.39125,#000000"
24.49499,-81.66128,,,,"24.49499,-81.66128,#000000"
24.49498,-81.66127,,,,"24.49498,-81.66127,#000000"
24.49309,-81.66004,,,,"24.49309,-81.66004,#000000"
24.49317,-81.66011,,,,"24.49317,-81.66011,#000000"
24.49254,-81.65831,,,,"24.49254,-81.65831,#000000"
24.49253,-81.65846,,,,"24.49253,-81.65846,#000000"
24.49479,-81.6582,,,,"24.49479,-81.6582,#000000"
24.49486,-81.65831,,,,"24.49486,-81.65831,#000000"
24.49519,-81.65829,,,,"24.49519,-81.65829,#000000"
24.49521,-81.65827,,,,"24.49521,-81.65827,#000000"
24.49249,-81.66259,,,,"24.49249,-81.66259,#000000"
24.49239,-81.66268,,,,"24.49239,-81.66268,#000000"
24.49244,-81.658,,,,"24.49244,-81.658,#000000"
24.55001,-81.69665,,,,"24.55001,-81.69665,#000000"
24.55036,-81.6975,,,,"24.55036,-81.6975,#000000"
24.552,-81.69693,,,,"24.552,-81.69693,#000000"
24.55218,-81.69665,,,,"24.55218,-81.69665,#000000"
24.5054,-81.7105,,,,"24.5054,-81.7105,#000000"
24.50557,-81.7109,,,,"24.50557,-81.7109,#000000"
24.50961,-81.72105,,,,"24.50961,-81.72105,#000000"
24.50949,-81.72081,,,,"24.50949,-81.72081,#000000"
24.51971,-81.69943,,,,"24.51971,-81.69943,#000000"
24.51951,-81.69926,,,,"24.51951,-81.69926,#000000"
24.49176,-81.71967,,,,"24.49176,-81.71967,#000000"
24.49168,-81.72002,,,,"24.49168,-81.72002,#000000"
24.48011,-81.70889,,,,"24.48011,-81.70889,#000000"
24.48003,-81.70894,,,,"24.48003,-81.70894,#000000"
24.48062,-81.70851,,,,"24.48062,-81.70851,#000000"
24.48073,-81.7081,,,,"24.48073,-81.7081,#000000"
24.48024,-81.72748,,,,"24.48024,-81.72748,#000000"
24.48014,-81.72742,,,,"24.48014,-81.72742,#000000"
24.4875,-81.70154,,,,"24.4875,-81.70154,#000000"
24.48757,-81.70154,,,,"24.48757,-81.70154,#000000"
24.48275,-81.71792,,,,"24.48275,-81.71792,#000000"
24.48304,-81.71767,,,,"24.48304,-81.71767,#000000"
24.47854,-81.72732,,,,"24.47854,-81.72732,#000000"
24.479,-81.72768,,,,"24.479,-81.72768,#000000"
24.48134,-81.70932,,,,"24.48134,-81.70932,#000000"
24.48182,-81.7092,,,,"24.48182,-81.7092,#000000"
24.45842,-81.84601,,,,"24.45842,-81.84601,#000000"
24.45864,-81.84565,,,,"24.45864,-81.84565,#000000"
24.46347,-81.83902,,,,"24.46347,-81.83902,#000000"
24.46302,-81.83921,,,,"24.46302,-81.83921,#000000"
24.46222,-81.84506,,,,"24.46222,-81.84506,#000000"
24.46192,-81.84518,,,,"24.46192,-81.84518,#000000"
24.46347,-81.84319,,,,"24.46347,-81.84319,#000000"
24.46355,-81.8429,,,,"24.46355,-81.8429,#000000"
24.45398,-81.85545,,,,"24.45398,-81.85545,#000000"
24.45394,-81.85591,,,,"24.45394,-81.85591,#000000"
24.45492,-81.85929,,,,"24.45492,-81.85929,#000000"
24.4548,-81.85914,,,,"24.4548,-81.85914,#000000"
24.45534,-81.85931,,,,"24.45534,-81.85931,#000000"
24.45511,-81.85935,,,,"24.45511,-81.85935,#000000"
24.45664,-81.85772,,,,"24.45664,-81.85772,#000000"
24.45702,-81.85751,,,,"24.45702,-81.85751,#000000"
24.45067,-81.87522,,,,"24.45067,-81.87522,#000000"
24.45053,-81.87547,,,,"24.45053,-81.87547,#000000"
