time,latitude,longitude,depth,species_nr,scientific_name,common_name,length_fish,number_seen
2014-08-28T00:00:00Z,25.1234,-80.29728,7.6,748,Menidia sp.,silverside species,7,1
2014-08-28T00:00:00Z,25.1234,-80.29728,7.6,748,Menidia sp.,silverside species,6,140
2014-08-21T00:00:00Z,25.03773,-80.35164,1.8,706,Haemulon sp.,grunt species,4,4
2014-08-21T00:00:00Z,25.03792,-80.35147,2.4,706,Haemulon sp.,grunt species,4,1
2014-08-19T00:00:00Z,25.01447,-80.37277,4,706,Haemulon sp.,grunt species,9,3
2014-08-19T00:00:00Z,25.01447,-80.37277,4,706,Haemulon sp.,grunt species,6,3
2014-08-19T00:00:00Z,25.01447,-80.37277,4,706,Haemulon sp.,grunt species,7,7
2014-08-19T00:00:00Z,25.01665,-80.36934,8.5,706,Haemulon sp.,grunt species,6,21
2014-08-19T00:00:00Z,25.01665,-80.36934,8.5,706,Haemulon sp.,grunt species,5,43
2014-08-19T00:00:00Z,25.01665,-80.36934,8.5,706,Haemulon sp.,grunt species,4,21
2014-08-20T00:00:00Z,25.01224,-80.36931,12.7,706,Haemulon sp.,grunt species,5,3
2014-08-20T00:00:00Z,25.01224,-80.36931,12.7,706,Haemulon sp.,grunt species,5,7
2014-08-20T00:00:00Z,25.01224,-80.36931,12.7,706,Haemulon sp.,grunt species,4,3
2014-08-20T00:00:00Z,25.01403,-80.3666,20.4,706,Haemulon sp.,grunt species,4,11
2014-08-20T00:00:00Z,25.01403,-80.3666,20.4,706,Haemulon sp.,grunt species,3,3
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,7,14
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,753,Scarus sp.,parrotfish species,6,3
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,5,30
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,3,38
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,4,15
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,2,18
2014-07-08T00:00:00Z,24.94235,-80.55455,4.5,706,Haemulon sp.,grunt species,3,18
2014-08-14T00:00:00Z,24.9527,-80.54856,4.2,706,Haemulon sp.,grunt species,3,8
2014-08-14T00:00:00Z,24.9527,-80.54856,4.2,706,Haemulon sp.,grunt species,4,23
2014-08-14T00:00:00Z,24.9527,-80.54856,4.2,706,Haemulon sp.,grunt species,4,19
2014-08-14T00:00:00Z,24.9527,-80.54856,4.2,706,Haemulon sp.,grunt species,5,30
2014-08-14T00:00:00Z,24.9527,-80.54856,4.2,706,Haemulon sp.,grunt species,6,14
2014-08-14T00:00:00Z,24.95233,-80.548,4.5,734,Acanthurus sp.,surgeonfish species,4,1
2014-08-14T00:00:00Z,24.96482,-80.54261,3.7,706,Haemulon sp.,grunt species,4,1
2014-06-25T00:00:00Z,24.6633,-81.0994,6.9,706,Haemulon sp.,grunt species,3,3
2014-06-25T00:00:00Z,24.6633,-81.0994,6.9,706,Haemulon sp.,grunt species,5,3
2014-06-25T00:00:00Z,24.6633,-81.0994,6.9,706,Haemulon sp.,grunt species,3,72
2014-06-25T00:00:00Z,24.6633,-81.0994,6.9,706,Haemulon sp.,grunt species,4,150
2014-06-25T00:00:00Z,24.6633,-81.0994,6.9,706,Haemulon sp.,grunt species,4,72
2014-06-25T00:00:00Z,24.6683,-81.0688,6.9,706,Haemulon sp.,grunt species,5,3
2014-06-25T00:00:00Z,24.6684,-81.0686,6.4,706,Haemulon sp.,grunt species,2,3
2014-06-25T00:00:00Z,24.6684,-81.0686,6.4,706,Haemulon sp.,grunt species,3,7
2014-06-25T00:00:00Z,24.6683,-81.0688,6.9,706,Haemulon sp.,grunt species,4,84
2014-06-25T00:00:00Z,24.6683,-81.0688,6.9,706,Haemulon sp.,grunt species,2,3
2014-06-25T00:00:00Z,24.6684,-81.0686,6.4,706,Haemulon sp.,grunt species,3,3
2014-06-25T00:00:00Z,24.6683,-81.0688,6.9,706,Haemulon sp.,grunt species,3,175
2014-06-25T00:00:00Z,24.6683,-81.0688,6.9,706,Haemulon sp.,grunt species,2,84
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,753,Scarus sp.,parrotfish species,8,1
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,706,Haemulon sp.,grunt species,2,2
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,706,Haemulon sp.,grunt species,3,6
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,753,Scarus sp.,parrotfish species,7,3
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,753,Scarus sp.,parrotfish species,6,1
2014-07-08T00:00:00Z,24.89754,-80.6169,4,706,Haemulon sp.,grunt species,6,9
2014-07-08T00:00:00Z,24.89754,-80.6169,4,706,Haemulon sp.,grunt species,6,30
2014-07-08T00:00:00Z,24.89779,-80.61732,4.3,706,Haemulon sp.,grunt species,3,2
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,753,Scarus sp.,parrotfish species,10,5
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,753,Scarus sp.,parrotfish species,10,2
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,753,Scarus sp.,parrotfish species,9,2
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,3,20
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,5,143
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,706,Haemulon sp.,grunt species,4,14
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,3,45
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,2,20
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,7,2
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,6,69
2014-07-08T00:00:00Z,24.89749,-80.61562,4.8,706,Haemulon sp.,grunt species,4,69
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,706,Haemulon sp.,grunt species,2,30
2014-07-08T00:00:00Z,24.89756,-80.61596,4.5,706,Haemulon sp.,grunt species,3,54
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,753,Scarus sp.,parrotfish species,8,6
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,753,Scarus sp.,parrotfish species,10,2
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,706,Haemulon sp.,grunt species,7,5
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,753,Scarus sp.,parrotfish species,7,2
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,706,Haemulon sp.,grunt species,6,250
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,706,Haemulon sp.,grunt species,6,120
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,706,Haemulon sp.,grunt species,4,120
2014-07-08T00:00:00Z,24.90045,-80.61816,3.9,706,Haemulon sp.,grunt species,3,5
2014-08-14T00:00:00Z,24.95271,-80.53552,6.1,734,Acanthurus sp.,surgeonfish species,5,1
2014-08-19T00:00:00Z,24.98868,-80.4765,6.1,706,Haemulon sp.,grunt species,4,15
2014-08-19T00:00:00Z,24.98874,-80.47685,6.4,706,Haemulon sp.,grunt species,4,13
2014-08-19T00:00:00Z,24.98874,-80.47685,6.4,706,Haemulon sp.,grunt species,4,43
2014-08-19T00:00:00Z,24.98868,-80.4765,6.1,706,Haemulon sp.,grunt species,4,7
2014-08-19T00:00:00Z,24.98868,-80.4765,6.1,706,Haemulon sp.,grunt species,3,7
2014-08-19T00:00:00Z,24.98874,-80.47685,6.4,748,Menidia sp.,silverside species,11,3
2014-08-19T00:00:00Z,24.98874,-80.47685,6.4,748,Menidia sp.,silverside species,10,7
2014-08-19T00:00:00Z,24.98874,-80.47685,6.4,748,Menidia sp.,silverside species,8,3
2014-06-24T00:00:00Z,24.6541,-81.1216,6.7,734,Acanthurus sp.,surgeonfish species,7,5
2014-06-24T00:00:00Z,24.6541,-81.1216,6.7,734,Acanthurus sp.,surgeonfish species,14,5
2014-06-24T00:00:00Z,24.6541,-81.1216,6.7,734,Acanthurus sp.,surgeonfish species,12,12
2014-10-15T00:00:00Z,24.7064,-80.9359,7.2,706,Haemulon sp.,grunt species,2,37
2014-08-12T00:00:00Z,24.91543,-80.54109,6.1,706,Haemulon sp.,grunt species,4,6
2014-08-12T00:00:00Z,24.91565,-80.54113,6,706,Haemulon sp.,grunt species,5,2
2014-08-12T00:00:00Z,24.91543,-80.54109,6.1,706,Haemulon sp.,grunt species,2,18
2014-08-12T00:00:00Z,24.91543,-80.54109,6.1,706,Haemulon sp.,grunt species,3,38
2014-08-12T00:00:00Z,24.91543,-80.54109,6.1,706,Haemulon sp.,grunt species,4,2
2014-08-12T00:00:00Z,24.91543,-80.54109,6.1,706,Haemulon sp.,grunt species,3,20
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,5,4
2014-08-14T00:00:00Z,24.93714,-80.50191,5.4,706,Haemulon sp.,grunt species,5,8
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,3,24
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,4,1
2014-08-14T00:00:00Z,24.93714,-80.50191,5.4,706,Haemulon sp.,grunt species,4,3
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,2,1
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,5,1
2014-08-14T00:00:00Z,24.93671,-80.50185,5.4,706,Haemulon sp.,grunt species,4,75
2014-08-14T00:00:00Z,24.93714,-80.50191,5.4,706,Haemulon sp.,grunt species,4,1
2014-08-14T00:00:00Z,24.93714,-80.50191,5.4,706,Haemulon sp.,grunt species,5,3
2014-07-09T00:00:00Z,24.88632,-80.54938,26.2,753,Scarus sp.,parrotfish species,6,2
2014-07-09T00:00:00Z,24.88632,-80.54938,26.2,753,Scarus sp.,parrotfish species,8,2
2014-07-09T00:00:00Z,24.88632,-80.54938,26.2,753,Scarus sp.,parrotfish species,7,5
2014-06-27T00:00:00Z,24.60337,-81.20557,7.2,734,Acanthurus sp.,surgeonfish species,2,1
2014-10-03T00:00:00Z,24.78111,-80.71149,10.6,706,Haemulon sp.,grunt species,2,11
2014-07-10T00:00:00Z,24.90639,-80.52778,6.9,753,Scarus sp.,parrotfish species,7,1
2014-07-10T00:00:00Z,24.90639,-80.52778,6.9,753,Scarus sp.,parrotfish species,7,3
2014-07-10T00:00:00Z,24.90639,-80.52778,6.9,753,Scarus sp.,parrotfish species,6,1
2014-07-08T00:00:00Z,24.60288,-81.17254,27,706,Haemulon sp.,grunt species,3,30
2014-07-08T00:00:00Z,24.60288,-81.17254,27,706,Haemulon sp.,grunt species,3,9
2014-08-12T00:00:00Z,24.88726,-80.54875,27.9,706,Haemulon sp.,grunt species,5,5
2014-08-12T00:00:00Z,24.88726,-80.54875,27.9,706,Haemulon sp.,grunt species,4,120
2014-08-12T00:00:00Z,24.88726,-80.54875,27.9,706,Haemulon sp.,grunt species,4,250
2014-08-12T00:00:00Z,24.88726,-80.54875,27.9,706,Haemulon sp.,grunt species,3,120
2014-08-12T00:00:00Z,24.88726,-80.54875,27.9,706,Haemulon sp.,grunt species,3,5
2014-08-13T00:00:00Z,24.9528,-80.45601,14.2,706,Haemulon sp.,grunt species,8,2
2014-08-12T00:00:00Z,24.92069,-80.50602,10.4,706,Haemulon sp.,grunt species,2,5
2014-07-08T00:00:00Z,24.93296,-80.54982,6,753,Scarus sp.,parrotfish species,7,1
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,6,21
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,7,43
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,4,13
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,3,6
2014-07-08T00:00:00Z,24.93296,-80.54982,6,753,Scarus sp.,parrotfish species,7,6
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,4,6
2014-07-08T00:00:00Z,24.93296,-80.54982,6,706,Haemulon sp.,grunt species,8,21
2014-07-08T00:00:00Z,24.93474,-80.54629,6.7,706,Haemulon sp.,grunt species,2,18
2014-07-08T00:00:00Z,24.93474,-80.54629,6.7,706,Haemulon sp.,grunt species,5,37
2014-07-08T00:00:00Z,24.93474,-80.54629,6.7,706,Haemulon sp.,grunt species,4,18
2014-07-08T00:00:00Z,24.93474,-80.54629,6.7,706,Haemulon sp.,grunt species,2,5
2014-07-08T00:00:00Z,24.93474,-80.54629,6.7,706,Haemulon sp.,grunt species,6,18
2014-07-08T00:00:00Z,24.93472,-80.54651,6.3,706,Haemulon sp.,grunt species,3,23
2014-07-08T00:00:00Z,24.93472,-80.54651,6.3,706,Haemulon sp.,grunt species,3,10
2014-07-08T00:00:00Z,24.93472,-80.54651,6.3,706,Haemulon sp.,grunt species,2,13
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,7,6
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,3,21
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,8,6
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,3,24
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,4,56
2014-07-08T00:00:00Z,24.90317,-80.61451,3.9,706,Haemulon sp.,grunt species,3,1
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,5,1
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,8,13
2014-07-08T00:00:00Z,24.90331,-80.61433,4.3,706,Haemulon sp.,grunt species,4,24
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,753,Scarus sp.,parrotfish species,9,1
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,706,Haemulon sp.,grunt species,7,1
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,706,Haemulon sp.,grunt species,6,24
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,753,Scarus sp.,parrotfish species,7,3
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,753,Scarus sp.,parrotfish species,6,1
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,706,Haemulon sp.,grunt species,6,75
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,706,Haemulon sp.,grunt species,3,30
2014-07-08T00:00:00Z,24.90446,-80.61754,3.4,706,Haemulon sp.,grunt species,2,9
2014-07-09T00:00:00Z,24.84901,-80.61847,3.9,706,Haemulon sp.,grunt species,11,1
2014-07-09T00:00:00Z,24.84901,-80.61847,3.9,706,Haemulon sp.,grunt species,7,25
2014-07-09T00:00:00Z,24.84901,-80.61847,3.9,706,Haemulon sp.,grunt species,9,25
2014-07-09T00:00:00Z,24.84901,-80.61847,3.9,706,Haemulon sp.,grunt species,8,52
2014-07-09T00:00:00Z,24.84901,-80.61847,3.9,706,Haemulon sp.,grunt species,6,1
2014-07-09T00:00:00Z,24.84535,-80.62157,9.5,703,Jenkinsia sp.,herring species,3,375
2014-07-09T00:00:00Z,24.84535,-80.62157,9.5,703,Jenkinsia sp.,herring species,2,120
2014-07-09T00:00:00Z,24.84535,-80.62157,9.5,703,Jenkinsia sp.,herring species,2,1255
2014-07-09T00:00:00Z,24.84596,-80.6193,10.6,703,Jenkinsia sp.,herring species,2,24
2014-07-09T00:00:00Z,24.84596,-80.6193,10.6,703,Jenkinsia sp.,herring species,3,75
2014-07-09T00:00:00Z,24.84596,-80.6193,10.6,703,Jenkinsia sp.,herring species,2,1
2014-07-10T00:00:00Z,24.76321,-80.75639,8.5,748,Menidia sp.,silverside species,5,20
2014-07-10T00:00:00Z,24.76321,-80.75639,8.5,748,Menidia sp.,silverside species,4,480
2014-07-10T00:00:00Z,24.76321,-80.75639,8.5,748,Menidia sp.,silverside species,3,480
2014-07-10T00:00:00Z,24.76321,-80.75639,8.5,748,Menidia sp.,silverside species,4,1000
2014-07-10T00:00:00Z,24.76326,-80.75655,8.4,748,Menidia sp.,silverside species,3,2500
2014-07-10T00:00:00Z,24.76321,-80.75639,8.5,748,Menidia sp.,silverside species,3,20
2014-06-24T00:00:00Z,24.686,-80.9659,3.4,734,Acanthurus sp.,surgeonfish species,2,1
2014-06-24T00:00:00Z,24.6863,-80.9627,3.9,734,Acanthurus sp.,surgeonfish species,10,2
2014-10-22T00:00:00Z,24.63103,-81.1131,4.6,708,razorfish species,razorfish species,2,2
2014-06-19T00:00:00Z,24.51193,-81.96059,4.2,706,Haemulon sp.,grunt species,2,1
2014-06-19T00:00:00Z,24.51185,-81.96026,3.7,706,Haemulon sp.,grunt species,5,1
2014-06-19T00:00:00Z,24.516,-81.9219,3.7,706,Haemulon sp.,grunt species,3,1
2014-06-19T00:00:00Z,24.516,-81.9219,3.7,706,Haemulon sp.,grunt species,2,2
2014-06-20T00:00:00Z,24.47432,-81.90215,10.1,753,Scarus sp.,parrotfish species,7,5
2014-06-20T00:00:00Z,24.47432,-81.90215,10.1,753,Scarus sp.,parrotfish species,7,2
2014-06-20T00:00:00Z,24.47432,-81.90215,10.1,706,Haemulon sp.,grunt species,2,25
2014-06-20T00:00:00Z,24.47432,-81.90215,10.1,753,Scarus sp.,parrotfish species,6,2
2014-06-20T00:00:00Z,24.47432,-81.90215,10.1,706,Haemulon sp.,grunt species,2,12
2014-06-20T00:00:00Z,24.47851,-81.94781,9,753,Scarus sp.,parrotfish species,6,2
2014-06-20T00:00:00Z,24.47851,-81.94781,9,753,Scarus sp.,parrotfish species,7,5
2014-06-20T00:00:00Z,24.47851,-81.94781,9,753,Scarus sp.,parrotfish species,8,2
2014-06-20T00:00:00Z,24.48307,-81.94725,7.9,706,Haemulon sp.,grunt species,4,262
2014-06-20T00:00:00Z,24.48307,-81.94725,7.9,706,Haemulon sp.,grunt species,3,3
2014-06-20T00:00:00Z,24.48307,-81.94725,7.9,706,Haemulon sp.,grunt species,3,84
2014-10-02T00:00:00Z,24.54378,-81.56685,5.7,706,Haemulon sp.,grunt species,2,3
2014-10-02T00:00:00Z,24.54378,-81.56685,5.7,706,Haemulon sp.,grunt species,3,8
2014-10-02T00:00:00Z,24.54378,-81.56685,5.7,706,Haemulon sp.,grunt species,3,3
2014-10-02T00:00:00Z,24.54937,-81.57719,4.9,706,Haemulon sp.,grunt species,2,12
2014-10-02T00:00:00Z,24.54937,-81.57719,4.9,706,Haemulon sp.,grunt species,3,37
2014-10-02T00:00:00Z,24.55416,-81.58876,5.7,706,Haemulon sp.,grunt species,2,4
2014-10-02T00:00:00Z,24.55416,-81.58876,5.7,706,Haemulon sp.,grunt species,3,15
2014-09-23T00:00:00Z,24.57931,-81.43809,8.4,706,Haemulon sp.,grunt species,2,10
2014-09-23T00:00:00Z,24.57931,-81.43809,8.4,706,Haemulon sp.,grunt species,3,33
2014-09-26T00:00:00Z,24.59271,-81.39874,7.8,706,Haemulon sp.,grunt species,3,10
2014-09-26T00:00:00Z,24.59271,-81.39874,7.8,706,Haemulon sp.,grunt species,2,4
2014-09-26T00:00:00Z,24.59271,-81.39874,7.8,706,Haemulon sp.,grunt species,3,4
2014-06-24T00:00:00Z,24.48659,-81.83593,7.6,753,Scarus sp.,parrotfish species,9,1
2014-10-17T00:00:00Z,24.50073,-81.65668,8.7,706,Haemulon sp.,grunt species,2,7
2014-10-17T00:00:00Z,24.50073,-81.65668,8.7,706,Haemulon sp.,grunt species,2,22
2014-10-17T00:00:00Z,24.50067,-81.65657,7.3,706,Haemulon sp.,grunt species,2,15
2014-09-24T00:00:00Z,24.53107,-81.48754,9.1,706,Haemulon sp.,grunt species,5,1
2014-09-24T00:00:00Z,24.52252,-81.5231,7.3,706,Haemulon sp.,grunt species,3,5
2014-09-24T00:00:00Z,24.52843,-81.52386,5.1,706,Haemulon sp.,grunt species,4,3
2014-09-24T00:00:00Z,24.52843,-81.52386,5.1,706,Haemulon sp.,grunt species,4,13
2014-07-09T00:00:00Z,24.5572,-81.3796,5.7,706,Haemulon sp.,grunt species,3,2
2014-07-09T00:00:00Z,24.5572,-81.3796,5.7,706,Haemulon sp.,grunt species,3,5
2014-07-09T00:00:00Z,24.5572,-81.3796,5.7,706,Haemulon sp.,grunt species,2,2
2014-10-07T00:00:00Z,24.50202,-81.61847,8.4,706,Haemulon sp.,grunt species,3,4
2014-10-07T00:00:00Z,24.50202,-81.61847,8.4,706,Haemulon sp.,grunt species,3,15
2014-09-24T00:00:00Z,24.52264,-81.52083,6.7,706,Haemulon sp.,grunt species,3,18
2014-09-24T00:00:00Z,24.52264,-81.52083,6.7,706,Haemulon sp.,grunt species,5,18
2014-09-24T00:00:00Z,24.52264,-81.52083,6.7,706,Haemulon sp.,grunt species,4,37
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,5,24
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,6,1
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,4,25
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,5,50
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,3,30
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,3,63
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,2,30
2014-09-23T00:00:00Z,24.53079,-81.47799,12.5,706,Haemulon sp.,grunt species,2,1
2014-09-25T00:00:00Z,24.54652,-81.41918,10.4,706,Haemulon sp.,grunt species,4,3
2014-09-25T00:00:00Z,24.54652,-81.41918,10.4,706,Haemulon sp.,grunt species,5,8
2014-09-25T00:00:00Z,24.54663,-81.41891,10.6,706,Haemulon sp.,grunt species,3,30
2014-09-25T00:00:00Z,24.54663,-81.41891,10.6,706,Haemulon sp.,grunt species,3,62
2014-09-25T00:00:00Z,24.54652,-81.41918,10.4,706,Haemulon sp.,grunt species,5,3
2014-09-25T00:00:00Z,24.54663,-81.41891,10.6,706,Haemulon sp.,grunt species,4,1
2014-09-25T00:00:00Z,24.54663,-81.41891,10.6,706,Haemulon sp.,grunt species,2,30
2014-09-25T00:00:00Z,24.54663,-81.41891,10.6,706,Haemulon sp.,grunt species,2,1
2014-06-18T00:00:00Z,24.45022,-81.86072,21.4,706,Haemulon sp.,grunt species,3,375
2014-06-18T00:00:00Z,24.45022,-81.86072,21.4,706,Haemulon sp.,grunt species,2,5
2014-06-18T00:00:00Z,24.45022,-81.86072,21.4,706,Haemulon sp.,grunt species,2,120
2014-09-25T00:00:00Z,24.54626,-81.40344,7,706,Haemulon sp.,grunt species,2,12
2014-09-25T00:00:00Z,24.54626,-81.40344,7,706,Haemulon sp.,grunt species,3,37
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,5,12
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,5,5
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,4,6
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,2,4
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,3,4
2014-09-25T00:00:00Z,24.54642,-81.40164,7.5,706,Haemulon sp.,grunt species,3,10
2014-09-25T00:00:00Z,24.54583,-81.39977,10.3,706,Haemulon sp.,grunt species,3,67
2014-09-25T00:00:00Z,24.54583,-81.39977,10.3,706,Haemulon sp.,grunt species,2,21
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,4,53
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,3,75
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,2,36
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,5,2
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,3,8
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,4,8
2014-09-25T00:00:00Z,24.54616,-81.39812,10.7,706,Haemulon sp.,grunt species,2,1
2014-09-26T00:00:00Z,24.56529,-81.39369,8.1,706,Haemulon sp.,grunt species,2,3
2014-09-26T00:00:00Z,24.56529,-81.39369,8.1,706,Haemulon sp.,grunt species,5,2
2014-09-26T00:00:00Z,24.56529,-81.39369,8.1,706,Haemulon sp.,grunt species,3,2
2014-09-26T00:00:00Z,24.56529,-81.39369,8.1,706,Haemulon sp.,grunt species,4,5
2014-09-26T00:00:00Z,24.56529,-81.39369,8.1,706,Haemulon sp.,grunt species,3,13
2014-10-20T00:00:00Z,24.61615,-81.39125,2.6,706,Haemulon sp.,grunt species,2,1
2014-09-11T00:00:00Z,24.49499,-81.66128,1.8,706,Haemulon sp.,grunt species,3,3
2014-09-11T00:00:00Z,24.49521,-81.65827,6.3,706,Haemulon sp.,grunt species,3,2
2014-09-11T00:00:00Z,24.49249,-81.66259,3.7,706,Haemulon sp.,grunt species,3,10
2014-08-25T00:00:00Z,24.55036,-81.6975,4.2,706,Haemulon sp.,grunt species,2,1
2014-08-25T00:00:00Z,24.55036,-81.6975,4.2,706,Haemulon sp.,grunt species,2,3
2014-08-25T00:00:00Z,24.552,-81.69693,2.9,706,Haemulon sp.,grunt species,3,18
2014-08-25T00:00:00Z,24.552,-81.69693,2.9,706,Haemulon sp.,grunt species,2,18
2014-08-25T00:00:00Z,24.552,-81.69693,2.9,706,Haemulon sp.,grunt species,3,37
2014-06-27T00:00:00Z,24.50557,-81.7109,8.8,753,Scarus sp.,parrotfish species,6,2
2014-06-27T00:00:00Z,24.50557,-81.7109,8.8,753,Scarus sp.,parrotfish species,7,2
2014-06-27T00:00:00Z,24.50557,-81.7109,8.8,753,Scarus sp.,parrotfish species,7,5
2014-06-27T00:00:00Z,24.49176,-81.71967,7.5,753,Scarus sp.,parrotfish species,6,3
2014-06-26T00:00:00Z,24.48275,-81.71792,2.1,706,Haemulon sp.,grunt species,7,30
2014-06-26T00:00:00Z,24.48275,-81.71792,2.1,706,Haemulon sp.,grunt species,8,14
2014-06-26T00:00:00Z,24.48275,-81.71792,2.1,706,Haemulon sp.,grunt species,6,14
2014-06-26T00:00:00Z,24.48304,-81.71767,2.3,706,Haemulon sp.,grunt species,4,4
2014-06-26T00:00:00Z,24.48304,-81.71767,2.3,706,Haemulon sp.,grunt species,4,13
2014-06-26T00:00:00Z,24.48304,-81.71767,2.3,706,Haemulon sp.,grunt species,3,3
2014-06-26T00:00:00Z,24.48304,-81.71767,2.3,706,Haemulon sp.,grunt species,5,1
2014-06-18T00:00:00Z,24.46192,-81.84518,1.5,706,Haemulon sp.,grunt species,3,3
2014-06-18T00:00:00Z,24.46222,-81.84506,1.7,706,Haemulon sp.,grunt species,4,2
2014-06-18T00:00:00Z,24.46222,-81.84506,1.7,706,Haemulon sp.,grunt species,3,4
2014-06-18T00:00:00Z,24.45492,-81.85929,3.8,706,Haemulon sp.,grunt species,3,2
2014-06-25T00:00:00Z,24.45067,-81.87522,16,753,Scarus sp.,parrotfish species,9,3
